arm_1_x0,arm_1_y0,arm_1_x1,arm_1_y1,arm_1_x2,arm_1_y2,arm_1_x3,arm_1_y3,arm_2_x0,arm_2_y0,arm_2_x1,arm_2_y1,arm_2_x2,arm_2_y2,arm_2_x3,arm_2_y3
0,0,6.123233995736766e-17,1.0,1.0,1.0,2.0,1.0,4,0,4.0,1.0,5.0,1.0,6.0,1.0
0,0,0.008962374131400202,0.9999598371184358,1.0089618210054156,1.001011622107374,2.008918171571455,1.010354906468267,4,0,3.986717493027901,0.9999117836132027,4.986326688900915,0.9719572575734801,5.986166758974589,0.9898411686410213
0,0,0.017924028353258795,0.9998393516998576,1.017921815849933,1.0019429205141948,2.017747221924636,1.0206286735778338,4,0,3.9734373295253467,0.9996471500170723,4.971874418473136,0.9437599474259156,5.971234749922992,0.9795220492158393
0,0,0.026884242813861363,0.9996385534223484,1.0268792646836726,1.0027939037350073,2.02648644264097,1.0308204942563035,4,0,3.960161852548419,0.9992061459016482,4.95664644790119,0.9154299486578941,5.9552073854788645,0.969058802309591
0,0,0.035842297777144,0.9993574584151832,1.0358334477736308,1.0035645867355514,2.03513513303852,1.0409295680248805,4,0,3.94689340432634,0.99858884907451,4.9406466454994105,0.8869891373454104,5.9380887896505445,0.9584675891416536
0,0,0.04479747368050542,0.9989960892575328,1.044783645561489,1.0042549909314664,2.043692600228135,1.0509551010682618,4,0,3.933634325848233,0.9977953684470486,4.92387948710589,0.8584593694884319,5.919883796133226,0.9477645563421621
0,0,0.053749051192607235,0.9985544749766507,1.053729138721416,1.0048651441864793,2.0521581591689193,1.0608963063039945,4,0,3.9203869564500873,0.9968258440152521,4.906350054000838,0.8298624639939796,5.900597946112848,0.9369658207612883
0,0,0.06269631127115459,0.998032651045541,1.062669208217848,1.0053950808100742,2.0605311327230234,1.0707524034512876,4,0,3.90715363340203,0.9956804468350051,4.888064030350718,0.8012201857070124,5.88023748556313,0.9260874543239856
0,0,0.07163853522065375,0.9974306593801091,1.0716031353632456,1.0058448415546448,2.068810851709742,1.0805226190992798,4,0,3.8939366914959495,0.9943593789919088,4.869027700179913,0.7725542285023629,5.858809362037538,0.9151454689428595
0,0,0.08057500475014194,0.996748548335795,1.0805302018758247,1.0062144736121272,2.076996654958922,1.0902061867747452,4,0,3.880738462633565,0.9928628735656271,4.849247943872044,0.7438861984509239,5.836321220958359,0.9041558015017871
0,0,0.08950500203088428,0.9959863727036888,1.089449689937252,1.0065040306101194,2.0850878893636744,1.0998023470092464,4,0,3.8675612754150013,0.9911911945887629,4.82873223420341,0.7152375970732184,5.81278140140545,0.8931342989228316
0,0,0.09842780975403491,0.9951441937061299,1.0983608822503081,1.006713572607479,2.0930839099323864,1.1093103474057144,4,0,3.8544074547279474,0.9893446370002748,4.807488631911419,0.6866298046934202,5.78819893140756,0.8820967033289421
0,0,0.10734271118825402,0.9942220789917889,1.1072630620965023,1.0068431660894084,2.100984079840024,1.11872944270446,4,0,3.8412793213374705,0.9873235265934395,4.785525780801215,0.6580840639068053,5.762583522739564,0.8710586373148399
0,0,0.11624899023728066,0.9932201026302341,1.1161555133936472,1.0068928839620213,2.1087877704787332,1.1280588948486046,4,0,3.8281791914765573,0.985128219958372,4.762852902394074,0.6296214631735272,5.735945565229261,0.8600355893384054
0,0,0.12514593149745362,0.992138345105981,1.1250375207533783,1.0068628055463948,2.1164943615077227,1.1372979730489288,4,0,3.815109376437453,0.9827591044191106,4.739479790121519,0.6012629205515008,5.708296120577792,0.8490428992447783
0,0,0.13403282031517644,0.9909768933120285,1.13390836953862,1.0067530165721055,2.124103240902432,1.14644595384813,4,0,3.8020721821638754,0.9802165979652813,4.715416803069428,0.5730291675810758,5.67964691569808,0.8380957439352774
0,0,0.1429089428443234,0.9897358405428783,1.1427673459209908,1.0065636091702512,2.1316138050029787,1.1555021211844856,4,0,3.78906990884417,0.9775011491783492,4.69067485927679,0.5449407333340497,5.650010335576071,0.8272091231931196
0,0,0.15177358610357855,0.9884152864870411,1.151613736938143,1.0062946818659577,2.1390254585618806,1.164465766454913,4,0,3.776104850505482,0.9746132371524755,4.66526542859409,0.5170179286394471,5.619399415659906,0.816397845677796
0,0,0.16062603803370723,0.9870153372190292,1.1604468305510331,1.005946339570373,2.14633761479105,1.1733361885774265,4,0,3.7631792946090137,0.9715533714099888,4.639200525106669,0.48928083049834376,5.587827833782507,0.8056765150998209
0,0,0.16946558755475258,0.985536105190836,1.1692659157011196,1.0055186935721485,2.1535496954080573,1.1821126940529807,4,0,3.7502955216464424,0.968322091811489,4.612492699128734,0.4617492666998676,5.555309901623417,0.795059516587416
0,0,0.17829152462315362,0.9839777092229027,1.1780702823674802,1.005011861528406,2.1606611306816568,1.190794597026693,4,0,3.7374558047375657,0.9649199684605977,4.5851550287740235,0.4344428006503446,5.521860555716083,0.7845610032565477
0,0,0.18710314028878,0.9823402744945751,1.186859221623847,1.004425967455197,2.1676713594765746,1.1993812193484503,4,0,3.724662409229251,0.961347601603374,4.557201111109483,0.40738071642739293,5.4874953480070925,0.7741948829955538
0,0,0.1958997267518788,0.980623932534047,1.1956320256955528,1.0037611417174461,2.174579829297553,1.2078718906328803,4,0,3.71191759229575,0.9576056215224106,4.528645052898616,0.38058200407058196,5.452230435974237,0.7639748054754311
0,0,0.20468057741992984,0.9788288212077964,1.2043879880163868,1.0030175210183894,2.1813859963326507,1.2162659483186935,4,0,3.6992236025404646,0.9536946884256322,4.499501460941512,0.3540653451200926,5.416082572310602,0.7539141493966643
